stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.0703872942319244,1.0549750115559933,0.8993493914604187,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,0.9982549787151753,0.987381879176658,0.8975082635879517,125,4,0.003,0.1,1e-05,2.0,128,0.08,0.5,0.005,0.85,2.0,0.2,0.5,0.8,0.15,periodic_electronic
stage2,1701,0,0.8703605380286674,0.8651925876890072,0.8044031858444214,64,8,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.005,0.6,2.0,0.5,0.5,0.8,0.3,local_environment
stage2,1701,1,0.8748350257946654,0.8720981472750777,0.8753386735916138,64,8,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.005,0.6,2.0,0.5,0.5,0.8,0.3,local_environment
stage2,1701,2,0.8802497217101959,0.8753263649114126,0.8679412007331848,64,8,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.005,0.6,2.0,0.5,0.5,0.8,0.3,local_environment
stage2,1701,0,0.8454367278089683,0.8416624315414867,0.7929007411003113,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,1,0.8860199096076364,0.8822760563496512,0.8760310411453247,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,2,0.8790695275431945,0.8743400064611137,0.8742462992668152,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage2,1701,0,0.8530643581780699,0.8497124819777102,0.7998818159103394,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,1,0.851472291181205,0.8485042360208199,0.8411223292350769,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,2,0.854585370984525,0.8498439193800789,0.8555963635444641,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage2,1701,0,0.8770651143163373,0.8736711140964659,0.8174452781677246,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,1,0.924363341553355,0.9203378925288741,0.9033166766166687,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,2,0.8849638050073618,0.8797488182245262,0.8718674778938293,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,0,0.8576138445629047,0.8537807724234556,0.79254549741745,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
stage2,1701,1,0.8603494321221608,0.8574681008119789,0.8613324761390686,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
stage2,1701,2,0.8240606645622774,0.8192357718917775,0.8472486734390259,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
stage2,1701,0,0.8114964051624678,0.8077868657058295,0.7828605771064758,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
stage2,1701,1,0.8673300526358977,0.8635478393341505,0.8613654375076294,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
stage2,1701,2,0.8473307860613957,0.8420682789532938,0.8525460958480835,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
