stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,4211,4,0.9084235563400048,0.9032751896409565,0.9098470211029053,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,0,0.8504286333683982,0.8470018596533141,0.7798725366592407,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,1,0.8929429864075346,0.8905967263784701,0.8698728680610657,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,2,0.8413612057393577,0.8388717795506784,0.8353868126869202,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,3,0.8801326995578685,0.8769841496524191,0.879953145980835,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,4,0.8944049308385468,0.8911108136073472,0.88214510679245,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,0,0.8550626164920594,0.8513890897271537,0.7964169979095459,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,1,0.9027376670828471,0.8994840044026221,0.878839373588562,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,2,0.8307612436650507,0.8277583652963576,0.845466673374176,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,3,0.8802862231204854,0.8758546444896556,0.8735882639884949,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,4,0.9074938288722822,0.903976912827351,0.8895511627197266,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,0,0.823040761701916,0.8203203974603054,0.7764014005661011,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,1,0.8675029978682103,0.864895402096873,0.8659511208534241,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,2,0.8142175288604496,0.8107101452178307,0.8254474997520447,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,3,0.8686009183009029,0.8648438056178065,0.8716558218002319,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,4,0.871941275320829,0.8669306755925782,0.881879448890686,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
