stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,2,0.8876747834471537,0.8825357609261801,0.8932530879974365,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,0,0.8820171258713524,0.8783489613068741,0.8239783644676208,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,1,0.9355277785771782,0.9318294229489393,0.8944374918937683,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,2,0.8923618423776875,0.8872466205930817,0.8958153128623962,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,0,0.8775968736807259,0.8735262597398961,0.8178195953369141,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,1,0.912153856927418,0.9090882776673583,0.8858871459960938,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,2,0.8752321907583374,0.8701903725882248,0.8678163886070251,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,0,0.8388715880549082,0.83499248096752,0.7911180853843689,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,1,0.8596456148672512,0.8567407998481837,0.8578250408172607,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,2,0.8442468246115434,0.8392452981148991,0.847632646560669,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,0,0.8501569371640132,0.8467905640753969,0.8060361742973328,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage2,1701,1,0.8729668244186213,0.8700761262132941,0.8755820393562317,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
