stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,2,0.8770242618893012,0.8723736981937696,0.8840305805206299,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,0,0.8635990265893406,0.8593113245316812,0.8023667335510254,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage2,1701,1,0.8776274470257658,0.8738296286527836,0.8655055165290833,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage2,1701,2,0.8523986587250848,0.8474277430604633,0.8633706569671631,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage2,1701,0,0.9039854992177851,0.8992178065147931,0.8401778340339661,32,8,0.001,0.1,1e-05,2.0,64,0.15,1.5,0.005,0.85,0.5,0.2,0.2,0.2,0.15,valence_electronic
stage2,1701,1,0.8922453175115925,0.8885070587370508,0.8654265999794006,32,8,0.001,0.1,1e-05,2.0,64,0.15,1.5,0.005,0.85,0.5,0.2,0.2,0.2,0.15,valence_electronic
stage2,1701,2,0.8774092051888649,0.8723753797528911,0.8950372338294983,32,8,0.001,0.1,1e-05,2.0,64,0.15,1.5,0.005,0.85,0.5,0.2,0.2,0.2,0.15,valence_electronic
stage2,1701,0,0.9417608521370593,0.9378170374832034,0.8739590048789978,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,1,0.9949128547182622,0.9914131406000299,0.948951005935669,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,2,0.9666998013971727,0.9610772307734071,0.9443143606185913,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,0,0.8813685875873053,0.8781228930549002,0.8284509778022766,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,1,0.9163891997374236,0.912814831821617,0.8885166645050049,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,2,0.8674524394473054,0.8619657753643716,0.8804551959037781,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,0,0.8990285491278859,0.8942225627254732,0.8278807401657104,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.01,0.6,0.5,0.5,0.5,0.5,0.3,valence_electronic
stage2,1701,1,0.8868748087411661,0.8839191295205825,0.8742320537567139,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.01,0.6,0.5,0.5,0.5,0.5,0.3,valence_electronic
stage2,1701,2,0.872240513863559,0.8675572160320941,0.886206865310669,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.01,0.6,0.5,0.5,0.5,0.5,0.3,valence_electronic
stage2,1701,0,0.8720267082766239,0.8684641390829995,0.8196592926979065,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,1,0.8961670952068418,0.8925595759172531,0.8919004201889038,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,2,0.8602783726304363,0.8565709578159925,0.8613061904907227,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,0,0.9181441589989731,0.9145184403831539,0.8479670286178589,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,1,0.9243094143980021,0.9214002770358851,0.9061557054519653,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,2,0.8739777137916122,0.8689739974472974,0.8805698752403259,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
confirmation,1701,0,0.834707098864947,0.8328128237683772,0.7909389138221741,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,1,0.8746522707901416,0.8725085402979197,0.8728566765785217,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,2,0.8264599824745688,0.8237874311938662,0.8313006162643433,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,3,0.8997648045242654,0.8971141433363486,0.8968815803527832,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,4,0.9079026643011859,0.9055981054718345,0.9067196846008301,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,0,0.8355278363768321,0.8320654607062972,0.7869438529014587,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,1,0.864295100192044,0.8617030550047077,0.8667199611663818,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,2,0.8298861333841212,0.8259938712903458,0.8328992128372192,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
