stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,0,0.8655818944714206,0.8618254755703931,0.816840410232544,500,8,0.001,0.01,1e-06,0.5,128,0.08,1.5,0.0,0.6,1.0,0.8,0.2,0.2,0.05,periodic_valence
stage2,1701,1,0.9160656912134407,0.9120334759757148,0.8873168230056763,500,8,0.001,0.01,1e-06,0.5,128,0.08,1.5,0.0,0.6,1.0,0.8,0.2,0.2,0.05,periodic_valence
stage2,1701,2,0.8567164495070663,0.8517351498564338,0.8832677006721497,500,8,0.001,0.01,1e-06,0.5,128,0.08,1.5,0.0,0.6,1.0,0.8,0.2,0.2,0.05,periodic_valence
confirmation,1701,0,0.8253721103093545,0.8234736410112029,0.7840117812156677,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,1,0.8845490558662573,0.882481340031135,0.8834812641143799,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,2,0.8401454294418748,0.8377393138626161,0.8479125499725342,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,3,0.9000110143131967,0.8969555237012005,0.8895916938781738,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,4,0.8997563315243023,0.8970713732990998,0.8910475373268127,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,0,0.8462180262496306,0.8432017749179619,0.7829390168190002,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,1,0.8978479768366388,0.8946368330673806,0.8802884817123413,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,2,0.8275503517049871,0.8249498167017814,0.8343758583068848,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,3,0.878522172751888,0.8743266600836916,0.8842485547065735,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,4,0.9332010601859636,0.9301019606315808,0.9111846089363098,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,0,0.8490498144505625,0.8466376711988122,0.7904666662216187,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,1,0.8933048493738629,0.8906943373984237,0.8733949065208435,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,2,0.8295070062065986,0.8255091773907668,0.8329344391822815,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,3,0.8963887962129665,0.8919045517258706,0.874711811542511,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,4,0.8858273422967055,0.8808687018859551,0.8846338391304016,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,0,inf,inf,0.7884989976882935,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,1701,1,0.88900855896004,0.8870850367031373,0.8858504295349121,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,1701,2,inf,inf,0.8480930924415588,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,1701,3,0.8789365533348523,0.8761579840798462,0.8766528367996216,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,1701,4,0.8908651238812829,0.8884713046043786,0.8900710344314575,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,2909,0,0.8479151580539598,0.844313435894954,0.7901981472969055,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,2909,1,0.8619117578545676,0.8595275712626462,0.8729429841041565,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,2909,2,0.8192666058712081,0.8162796560111144,0.8296579718589783,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,2909,3,0.868750599012413,0.864643543208484,0.8724378347396851,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,2909,4,0.9150660772851804,0.911494391586828,0.8992464542388916,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,4211,0,0.8283475162891939,0.8262082594691357,0.7739015221595764,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,4211,1,0.8675791151863821,0.8656840039110767,0.8729900121688843,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,4211,2,0.8378195162039237,0.8335085243839675,0.8334961533546448,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,4211,3,0.8707248092954715,0.8667357569898801,0.8699191808700562,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
confirmation,4211,4,0.8837734937350695,0.8784281743249225,0.8835387229919434,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
