stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,1701,1,0.8853317955804068,0.8827815630992639,0.869003415107727,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,2,0.838862187917945,0.8364362180500127,0.8343467116355896,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,3,0.8754441216337722,0.8723851866864313,0.8768560886383057,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,1701,4,0.8975024420084897,0.8941977494374365,0.8855250477790833,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,0,0.8545967504365701,0.8509638894353845,0.7963488101959229,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,1,0.9000028987621997,0.8966912099178869,0.8766935467720032,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,2,0.8317280641875907,0.8287194121850545,0.845921516418457,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,3,0.8828272748226603,0.8783675219746994,0.87503582239151,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,2909,4,0.9121295908398356,0.9086461392849315,0.8901571035385132,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,0,0.8237600266076868,0.8209744350374766,0.7760512828826904,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,1,0.8656323223095483,0.8629498691430834,0.8655810356140137,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,2,0.8137362277495389,0.8102840300905866,0.8254826068878174,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,3,0.8636064003488122,0.8594857723143977,0.8665741682052612,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
confirmation,4211,4,0.8733737613762651,0.8684314226072615,0.8827037215232849,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
