stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,2909,1,1.0283490239994058,1.0243957337845302,0.9628413319587708,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,2909,2,0.998767262354246,0.993556056434922,0.9413604140281677,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,2909,3,1.0256840045701123,1.0199576285952705,0.9667176604270935,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,2909,4,1.0152965904416535,1.0106815617380618,0.9657744765281677,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,4211,0,0.9980344094864816,0.99299819004005,0.8801770806312561,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,4211,1,1.0237275148381184,1.0174328750711925,0.9581654667854309,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,4211,2,1.008395070860328,1.00288196033731,0.9374262690544128,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,4211,3,1.0067458114417576,1.0022050545226138,0.9633630514144897,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,4211,4,1.0339932857349459,1.0277721875777865,0.9807517528533936,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,1701,0,0.9793834228357773,0.9764203332249457,0.8518885970115662,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,1701,1,0.9806838646109217,0.9776132631404656,0.9336084723472595,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,1701,2,0.9448966946973733,0.9422743155963047,0.9042642712593079,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,1701,3,0.9915065872893888,0.9886309180873646,0.9459241628646851,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,1701,4,1.0289338478801175,1.0255456839436121,0.9740985631942749,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,2909,0,0.964726202216678,0.9604391820167775,0.8442426323890686,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,2909,1,0.9859055860497256,0.9819825582464636,0.9326631426811218,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,2909,2,0.9486663559803269,0.9431086664343686,0.8946639895439148,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,2909,3,1.0092005193950953,1.0045182267204589,0.9455830454826355,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,2909,4,0.9755866343525118,0.9707369958404795,0.9293116927146912,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,4211,0,0.9748613369171799,0.9700280912724807,0.8339893817901611,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,4211,1,0.9676642450357282,0.962488601889854,0.9241616725921631,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,4211,2,0.9381941065547259,0.9327203584693226,0.8956983089447021,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,4211,3,0.9933361665138,0.9872699039056267,0.938633143901825,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,4211,4,0.9466761507883523,0.9412246903914119,0.9091819524765015,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
